Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_%,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Lab_Score,Extra_Credit,Study_Hours_Per_Week,Total_Score,Grade
S3809,Lucas,Smith,student2809@university.edu,Female,20,CS,56.22,37.61,99.92,67.68,95.51,25.35,50.07,47.87,5.39,17.8,67.7495,D
S3810,Ali,White,student2810@university.edu,Female,19,Business,91.24,52.65,54.43,96.06,92.25,50.69,94.35,43.58,6.52,15.8,67.274,D
S3811,Sofia,Clark,student2811@university.edu,Female,20,CS,70.12,63.14,80.83,40.83,92.09,57.04,64.4,45.65,1.94,3.4,66.942,D
S3812,Ethan,White,student2812@university.edu,Female,19,CS,68.68,60.35,66.34,98.08,93.4,81.3,33.81,34.8,6.84,1.7,68.2275,D
S3813,Liam,Thomas,student2813@university.edu,Female,24,Engineering,77.79,84.72,60.26,68.04,55.74,43.98,93.48,86.81,4.58,15.5,70.9255,C
S3814,Noah,Wilson,student2814@university.edu,Male,22,Engineering,84.48,66.14,43.3,94.65,85.79,63.05,28.13,82.11,0.07,7.4,62.3725,D
S3815,Ali,Williams,student2815@university.edu,Male,22,Mathematics,82.73,58.13,64.31,55.3,51.1,52.95,60.48,98.17,5.55,2.8,60.8345,D
S3816,Ali,Martinez,student2816@university.edu,Male,20,CS,90.49,84.67,37.23,44.51,60.72,28.68,62.17,55.55,5.04,5.7,55.5135,F
S3817,Emma,Jones,student2817@university.edu,Male,24,CS,53.17,33.59,46.7,70.22,44.36,75.34,78.33,61.86,0.13,10.7,52.0695,F
S3818,James,Walker,student2818@university.edu,Male,25,Engineering,70.68,78.36,47.56,70.53,40.23,72.54,32.34,36.17,4.81,2.4,57.13,F
S3819,Sofia,Robinson,student2819@university.edu,Male,25,Engineering,80.09,67.8,93.4,74.04,96.51,99.6,79.94,92.49,9.66,16.1,83.3255,B
S3820,Zara,Robinson,student2820@university.edu,Male,22,CS,78.61,47.49,52.17,89.65,65.3,56.49,23.38,96.25,7.76,1.8,57.476,F
S3821,Emma,Thomas,student2821@university.edu,Female,19,Mathematics,67.03,85.98,77.04,87.29,85.15,30.81,14.68,78.65,4.98,1.6,73.1565,C
S3822,Nora,Anderson,student2822@university.edu,Female,25,Mathematics,99.75,49.39,98.85,90.93,73.68,99.58,32.98,60.63,9.92,17.9,74.3185,C
S3823,Emma,Brown,student2823@university.edu,Male,24,Engineering,64.25,61.25,65.27,64.16,52.84,50.38,68.19,68.93,7.03,10.1,62.586,D
S3824,Ali,Davis,student2824@university.edu,Female,25,CS,51.27,59.12,83.07,76.67,79.01,39.86,15.96,46.81,5.57,17.3,65.032,D
S3825,Maria,Martin,student2825@university.edu,Female,25,Business,53.72,58.9,68.41,78.66,97.48,47.37,93.83,47.06,2.47,15.1,70.8995,C
S3826,David,Martin,student2826@university.edu,Male,22,Business,61.07,63.73,63.72,69.76,71.47,60.66,71.92,49.36,3.39,5.4,65.3525,D
S3827,Ahmed,Clark,student2827@university.edu,Male,25,Business,65.6,91.33,93.28,51.41,77.17,99.05,13.38,39.14,2.67,1.1,74.4925,C
S3828,David,Harris,student2828@university.edu,Female,18,Engineering,56.03,63.56,66.19,77.07,87.37,62.89,59.19,35.01,3.98,3.1,66.8585,D
S3829,Omar,Taylor,student2829@university.edu,Female,24,Engineering,88.2,71.24,30.18,90.04,70.48,83.75,96.12,51.28,4.91,2.7,63.7815,D
S3830,Emma,Martin,student2830@university.edu,Male,24,Business,65.95,38.41,66.68,86.6,46.1,84.3,51.63,98.65,8.67,17.1,61.517,D
S3831,Sofia,Wilson,student2831@university.edu,Male,19,Engineering,56.4,51.28,41.65,68.26,62.03,36.18,42.31,33.0,8.87,8.7,49.447,F
S3832,Zara,White,student2832@university.edu,Female,23,CS,65.06,56.46,74.42,73.31,98.35,71.69,69.97,76.87,7.54,15.9,71.6975,C
S3833,Fatima,Brown,student2833@university.edu,Female,23,CS,60.51,80.2,83.42,90.29,46.95,61.5,10.6,32.01,4.32,8.2,69.05,D
S3834,John,Martin,student2834@university.edu,Male,23,Engineering,99.17,60.84,58.41,88.27,49.87,36.27,43.71,72.06,7.02,2.7,60.748,D
S3835,Ahmed,Thomas,student2835@university.edu,Male,21,CS,93.34,98.26,52.97,59.94,87.53,33.66,80.68,56.92,1.91,15.7,70.797,C
S3836,Emma,Martin,student2836@university.edu,Male,23,Engineering,61.77,66.74,41.02,77.78,76.48,62.99,49.17,58.02,7.26,11.4,59.2735,F
S3837,John,Robinson,student2837@university.edu,Female,23,Mathematics,64.42,50.24,31.38,65.14,53.38,37.52,50.04,53.36,1.38,15.1,46.631,F
S3838,John,Lewis,student2838@university.edu,Male,25,Mathematics,93.3,41.07,81.97,76.44,92.75,64.06,71.91,50.6,9.44,2.3,68.5235,D
S3839,Emma,Jones,student2839@university.edu,Male,22,Business,66.52,60.77,72.76,41.83,42.46,26.7,46.1,84.71,8.53,11.6,57.7215,F
S3840,Liam,Taylor,student2840@university.edu,Male,24,Engineering,97.06,54.39,90.45,98.51,66.52,16.63,71.29,37.64,7.88,6.4,72.0035,C
S3841,Ali,Harris,student2841@university.edu,Female,25,CS,97.72,99.77,72.43,88.27,79.39,67.94,76.9,80.37,1.33,17.5,82.9565,B
S3842,Fatima,Martinez,student2842@university.edu,Male,25,Mathematics,79.47,63.02,52.99,67.09,98.91,82.82,12.71,72.34,3.34,13.7,60.6355,D
S3843,Emma,Clark,student2843@university.edu,Female,22,Engineering,77.99,81.57,39.68,90.43,66.81,61.43,96.04,46.49,3.89,10.3,67.542,D
S3844,Ethan,Robinson,student2844@university.edu,Female,24,Mathematics,75.97,63.53,59.67,73.89,44.72,95.87,21.0,78.49,3.24,1.7,60.157,D
S3845,Ravi,Thomas,student2845@university.edu,Male,22,Business,63.02,49.52,62.06,67.16,61.74,34.54,75.37,63.63,4.12,2.2,59.6915,F
S3846,Aisha,Anderson,student2846@university.edu,Female,20,CS,63.86,33.84,52.23,45.42,76.82,64.99,93.84,56.73,0.07,9.5,54.094,F
S3847,Emma,Clark,student2847@university.edu,Male,21,Business,70.7,96.47,72.65,46.91,94.24,60.38,68.21,67.45,4.8,1.0,75.5855,C
S3848,Lucas,White,student2848@university.edu,Male,19,Engineering,78.79,77.06,45.08,88.16,77.68,98.66,45.43,96.4,8.38,18.7,68.077,D
S3849,Lucas,Thomas,student2849@university.edu,Female,21,Mathematics,88.15,63.54,63.77,71.13,50.88,46.57,49.57,83.57,5.28,2.3,62.2375,D
S3850,Ali,Taylor,student2850@university.edu,Female,21,Mathematics,62.09,95.69,39.97,87.96,47.79,71.64,65.35,59.5,0.27,5.8,66.9785,D
S3851,Fatima,White,student2851@university.edu,Female,25,CS,51.52,51.9,57.59,56.14,97.33,32.36,33.1,69.42,3.36,3.0,56.805,F
S3852,John,Garcia,student2852@university.edu,Female,20,Mathematics,95.25,75.65,89.35,82.04,91.84,65.42,90.71,94.25,1.64,1.2,84.262,B
S3853,Omar,Lewis,student2853@university.edu,Male,18,Business,62.3,56.97,31.81,77.98,63.96,48.37,47.69,32.76,9.27,12.4,50.704,F
S3854,Sara,Wilson,student2854@university.edu,Male,23,Engineering,90.31,31.02,49.07,97.17,95.67,67.35,39.43,78.27,6.95,3.8,57.8425,F
S3855,Noah,Robinson,student2855@university.edu,Female,19,Engineering,74.02,86.99,80.98,90.52,84.57,27.76,31.74,46.73,3.29,18.8,74.975,C
S3856,Ravi,Thomas,student2856@university.edu,Male,18,Mathematics,77.57,47.95,52.43,63.62,62.69,47.28,84.37,76.79,1.75,11.9,58.169,F
S3857,David,Brown,student2857@university.edu,Female,22,Mathematics,50.69,35.45,51.48,78.18,96.27,99.22,89.9,76.79,6.38,8.0,63.451,D
S3858,Liam,Wilson,student2858@university.edu,Female,24,Business,85.06,92.82,49.7,84.87,47.65,69.32,15.54,83.26,5.42,15.0,64.7935,D
S3859,Noah,Garcia,student2859@university.edu,Male,24,Business,65.14,33.63,91.09,96.61,85.22,65.59,73.48,65.71,6.02,18.0,72.661,C
S3860,Sara,Jackson,student2860@university.edu,Male,23,Business,91.28,54.0,80.06,89.11,47.52,98.69,70.15,59.6,7.48,1.0,70.566,C
S3861,Sofia,Jones,student2861@university.edu,Male,22,CS,89.75,89.28,47.14,85.88,86.48,51.69,34.59,36.17,8.69,7.0,65.844,D
S3862,David,Clark,student2862@university.edu,Male,22,Mathematics,87.91,77.01,52.07,56.17,82.75,17.03,15.35,73.18,6.62,13.2,57.6195,F
S3863,John,Smith,student2863@university.edu,Female,25,Engineering,81.96,40.89,46.69,40.06,47.13,58.16,44.07,45.95,7.64,15.9,44.564,F
S3864,Priya,Davis,student2864@university.edu,Male,23,Business,83.64,34.28,99.29,86.78,83.88,28.96,61.75,95.39,0.48,10.0,72.1545,C
S3865,Lucas,Taylor,student2865@university.edu,Male,23,Engineering,79.09,89.44,46.79,56.29,83.87,66.92,95.1,82.22,1.59,8.4,70.1945,C
S3866,Omar,Jackson,student2866@university.edu,Female,23,Business,96.97,80.74,56.78,48.86,70.3,64.63,43.43,85.77,7.33,9.4,63.441,D
S3867,Ali,Taylor,student2867@university.edu,Male,22,Engineering,53.58,70.48,54.58,98.27,70.28,41.81,50.04,60.79,9.21,15.9,65.8965,D
S3868,Sofia,Williams,student2868@university.edu,Female,25,Engineering,86.3,88.13,46.96,66.74,51.91,71.39,16.41,72.18,4.32,7.9,60.142,D
S3869,Nora,Robinson,student2869@university.edu,Female,24,Mathematics,91.63,82.76,53.9,65.17,80.16,71.1,43.95,62.74,8.96,18.3,65.7385,D
S3870,Zara,Smith,student2870@university.edu,Female,23,CS,91.13,33.74,70.58,92.24,79.87,13.11,40.73,98.71,9.06,1.9,61.096,D
S3871,Fatima,Lewis,student2871@university.edu,Male,25,Business,60.41,31.46,57.92,55.58,71.98,53.2,54.54,72.97,0.41,6.7,52.5385,F
S3872,Priya,Anderson,student2872@university.edu,Male,25,Engineering,81.77,70.19,35.65,72.49,77.45,70.54,20.87,42.66,7.57,15.4,54.608,F
S3873,Lucas,Johnson,student2873@university.edu,Male,24,Business,96.39,92.52,35.78,78.32,98.92,47.36,47.83,63.84,9.91,10.3,65.847,D
S3874,Nora,Taylor,student2874@university.edu,Female,20,CS,67.08,55.67,99.21,82.43,72.62,19.58,71.62,92.65,7.51,1.2,76.0805,C
S3875,Omar,Jones,student2875@university.edu,Female,19,Engineering,58.92,53.14,99.24,96.09,43.56,95.93,36.57,86.51,3.83,8.2,74.6055,C
S3876,Priya,Wilson,student2876@university.edu,Male,24,Mathematics,90.14,40.39,90.01,54.11,63.87,22.63,21.76,99.39,3.82,15.1,59.881,F
S3877,Priya,Martinez,student2877@university.edu,Male,18,CS,52.41,57.54,60.1,97.56,54.21,91.71,57.55,91.99,1.65,5.9,67.41,D
S3878,Ethan,Smith,student2878@university.edu,Male,18,CS,58.05,72.57,65.26,55.43,77.24,94.96,57.98,33.25,1.05,2.8,65.9675,D
S3879,Maria,White,student2879@university.edu,Female,22,CS,81.89,77.46,81.81,72.36,62.22,78.07,50.49,31.49,2.25,14.9,71.511,C
S3880,Fatima,Garcia,student2880@university.edu,Female,22,CS,96.58,98.4,88.34,41.24,74.99,65.62,65.7,88.69,2.17,16.7,79.0725,C
S3881,Lucas,Robinson,student2881@university.edu,Female,24,Business,58.11,83.96,67.66,57.34,90.36,27.42,88.93,31.74,6.12,11.3,70.776,C
S3882,Omar,Garcia,student2882@university.edu,Male,18,Mathematics,57.7,96.71,62.8,60.25,66.8,28.21,73.8,73.12,8.05,16.0,71.1815,C
S3883,Ahmed,Martin,student2883@university.edu,Male,20,Business,54.03,62.98,87.3,89.21,78.08,14.74,85.84,54.43,1.64,10.0,75.167,C
S3884,Emma,Harris,student2884@university.edu,Male,21,Mathematics,77.2,93.48,84.79,84.92,55.49,93.99,85.86,74.61,6.38,11.2,84.11,B
S3885,Sofia,Martin,student2885@university.edu,Male,19,Engineering,88.59,65.15,51.18,82.13,53.9,45.8,38.67,88.03,4.64,10.2,59.9095,F
S3886,Ahmed,Smith,student2886@university.edu,Male,25,Mathematics,85.12,66.16,30.06,71.85,45.69,98.57,69.36,61.77,4.16,9.1,55.8575,F
S3887,Ali,White,student2887@university.edu,Male,19,Business,57.61,59.28,44.14,79.21,46.87,11.12,78.83,95.52,5.34,11.0,57.8455,F
S3888,Noah,Anderson,student2888@university.edu,Female,22,Mathematics,64.54,92.05,54.49,76.41,58.65,59.43,40.21,74.51,2.92,4.5,67.404,D
S3889,Emma,Jackson,student2889@university.edu,Female,25,CS,76.92,88.42,74.81,69.48,68.94,77.81,71.25,70.08,0.88,12.9,76.3835,C
S3890,Fatima,Brown,student2890@university.edu,Male,20,Engineering,82.83,81.77,32.11,55.9,83.47,89.37,41.76,75.25,0.62,9.4,59.2145,F
S3891,Ahmed,White,student2891@university.edu,Male,24,Engineering,57.04,34.06,51.49,94.65,49.06,74.6,47.67,79.14,3.61,19.3,55.5195,F
S3892,Ravi,White,student2892@university.edu,Male,21,Business,54.58,38.8,82.97,81.0,74.78,97.51,91.14,31.21,1.85,15.0,69.769,D
S3893,Sofia,Jones,student2893@university.edu,Female,24,CS,52.68,87.98,93.6,41.6,95.81,58.16,41.62,35.87,5.22,6.0,74.7595,C
S3894,Sara,Anderson,student2894@university.edu,Male,24,Engineering,66.09,66.92,78.47,95.97,69.93,65.4,92.72,97.62,2.49,10.3,79.0825,C
S3895,James,Anderson,student2895@university.edu,Male,24,CS,69.38,36.6,67.57,84.71,54.48,65.55,35.74,51.1,6.03,4.8,56.982,F
S3896,Fatima,Robinson,student2896@university.edu,Male,22,CS,51.21,80.35,74.69,75.02,60.14,47.86,25.19,79.67,0.41,6.9,68.657,D
S3897,Priya,Robinson,student2897@university.edu,Male,24,Engineering,71.9,93.4,45.63,91.69,51.23,56.91,21.76,83.8,8.41,18.3,65.127,D
S3898,Fatima,Harris,student2898@university.edu,Male,22,Mathematics,62.81,37.3,60.96,92.03,55.14,92.8,52.09,53.88,1.82,15.6,59.4745,F
S3899,James,Harris,student2899@university.edu,Female,23,Mathematics,70.61,42.46,63.37,44.33,46.26,43.44,69.13,74.03,2.97,6.0,53.688,F
S3900,Zara,Williams,student2900@university.edu,Female,18,Mathematics,67.72,91.92,48.19,59.95,71.59,13.92,47.44,51.87,4.6,6.7,61.622,D
S3901,Ali,Clark,student2901@university.edu,Male,19,Engineering,72.81,33.25,67.5,54.09,61.01,35.75,25.88,94.21,7.81,18.5,51.863,F
S3902,David,Davis,student2902@university.edu,Female,19,CS,93.63,76.44,91.6,88.42,58.55,53.85,73.02,54.7,4.07,16.3,78.4375,C
S3903,John,Smith,student2903@university.edu,Male,18,Mathematics,64.65,84.31,90.51,74.09,79.63,89.81,66.64,87.98,5.06,13.4,82.8605,B
S3904,Aisha,Robinson,student2904@university.edu,Female,22,Mathematics,83.71,39.43,63.24,48.13,66.55,54.09,19.46,52.52,6.47,19.9,49.9805,F
S3905,Sara,Walker,student2905@university.edu,Male,19,CS,64.09,64.12,93.7,55.14,94.73,10.18,27.31,85.53,9.71,15.4,69.4005,D
S3906,Ravi,Johnson,student2906@university.edu,Male,18,CS,63.07,36.78,73.24,63.34,73.35,36.59,23.91,69.55,4.65,5.8,55.701,F
S3907,Liam,Martin,student2907@university.edu,Female,25,Engineering,76.23,95.02,46.66,92.71,59.21,26.06,47.26,99.13,5.54,7.9,68.566,D
S3908,Ethan,Williams,student2908@university.edu,Male,18,Mathematics,84.95,30.0,53.25,51.71,72.28,59.15,45.76,66.67,4.79,4.0,49.3265,F
S3909,Liam,Brown,student2909@university.edu,Male,18,CS,53.53,98.95,67.97,93.98,65.45,76.41,94.56,44.35,7.08,9.9,81.2645,B
S3910,Fatima,Johnson,student2910@university.edu,Male,23,Business,53.45,89.59,78.78,98.53,99.53,15.36,10.23,84.5,8.95,9.6,76.78,C
S3911,Liam,Walker,student2911@university.edu,Male,22,Engineering,83.11,58.62,53.25,86.13,54.26,62.54,73.31,57.33,5.59,15.7,62.3,D
S3912,Ethan,Martinez,student2912@university.edu,Female,23,Business,80.45,33.71,39.86,86.43,53.78,31.58,42.69,66.71,3.48,17.1,47.9115,F
S3913,Liam,Robinson,student2913@university.edu,Male,22,CS,82.74,75.33,87.12,45.85,66.08,69.64,12.41,52.48,9.1,10.3,65.801,D
S3914,Sara,Williams,student2914@university.edu,Male,24,Mathematics,63.59,70.96,76.85,43.43,87.37,70.89,84.14,72.68,0.64,9.9,71.639,C
S3915,Aisha,Johnson,student2915@university.edu,Male,20,CS,79.79,94.15,73.06,83.84,45.75,39.55,33.69,67.9,8.1,11.7,71.348,C
S3916,Ravi,Smith,student2916@university.edu,Female,20,Business,66.86,66.13,67.52,69.02,75.21,13.86,13.97,90.81,4.21,11.5,61.293,D
S3917,Sofia,Harris,student2917@university.edu,Female,18,CS,82.84,99.11,87.98,73.45,79.72,41.99,82.19,35.62,9.03,6.4,82.2605,B
S3918,Sara,Jackson,student2918@university.edu,Female,23,Engineering,82.88,73.18,53.11,99.67,94.28,78.34,88.59,59.52,0.24,14.1,74.3585,C
S3919,Priya,Martin,student2919@university.edu,Male,18,Mathematics,66.97,75.73,37.79,86.82,62.81,23.71,73.33,50.54,6.46,14.0,60.619,D
S3920,Lucas,Brown,student2920@university.edu,Male,20,Business,55.8,78.48,57.52,79.05,94.25,37.74,34.24,59.75,6.21,7.8,66.457,D
S3921,Lucas,Martinez,student2921@university.edu,Male,22,CS,74.22,62.07,47.0,93.87,43.26,71.76,29.14,60.76,6.69,12.5,57.564,F
S3922,Ravi,Smith,student2922@university.edu,Male,18,CS,62.49,74.87,51.52,86.22,44.83,11.29,33.77,84.24,0.46,3.9,59.743,F
S3923,Sara,Williams,student2923@university.edu,Female,25,Business,72.83,45.04,84.4,65.96,73.32,68.72,26.85,65.09,4.8,7.5,63.1815,D
S3924,Zara,White,student2924@university.edu,Female,23,Engineering,66.59,58.95,52.66,63.05,72.44,12.2,96.08,83.35,2.67,19.4,61.6225,D
S3925,Lucas,Robinson,student2925@university.edu,Male,24,Business,93.74,65.71,37.81,42.7,43.23,40.91,33.51,74.88,3.41,5.7,47.639,F
S3926,James,Garcia,student2926@university.edu,Female,20,Business,81.77,98.3,50.03,67.31,57.2,20.64,72.92,56.03,3.29,15.2,66.526,D
S3927,Sara,Wilson,student2927@university.edu,Female,18,CS,80.17,53.44,37.41,43.94,46.27,45.45,20.86,67.44,4.41,17.6,43.5315,F
S3928,Ravi,White,student2928@university.edu,Female,22,Engineering,58.91,66.71,37.22,51.46,93.07,68.29,35.99,73.12,6.15,17.1,55.539,F
S3929,Zara,Jones,student2929@university.edu,Male,18,Mathematics,85.69,56.42,78.8,67.65,96.45,27.43,14.64,48.48,6.24,1.0,62.797,D
S3930,Nora,Robinson,student2930@university.edu,Female,20,CS,54.97,48.08,77.91,74.41,56.28,32.76,64.4,97.85,3.06,10.1,65.153,D
S3931,Sofia,Clark,student2931@university.edu,Male,24,Mathematics,69.55,81.61,79.04,71.59,68.83,51.35,37.64,80.9,5.24,2.1,72.1125,C
S3932,James,Wilson,student2932@university.edu,Male,24,Business,58.13,34.71,78.6,90.23,84.16,67.62,12.49,52.49,6.63,3.5,61.4625,D
S3933,Noah,Williams,student2933@university.edu,Female,23,CS,64.96,39.8,73.98,87.99,85.15,37.18,40.24,55.71,7.63,18.9,62.526,D
S3934,Noah,Lewis,student2934@university.edu,Female,23,Mathematics,82.02,59.1,36.33,42.08,71.11,50.59,28.87,84.69,6.95,5.6,48.748,F
S3935,Nora,Thomas,student2935@university.edu,Male,20,Engineering,88.25,99.23,52.94,83.01,52.11,82.98,72.37,33.91,7.49,6.5,71.4335,C
S3936,Aisha,Martinez,student2936@university.edu,Male,19,CS,99.69,86.77,62.57,86.29,59.98,91.94,35.47,38.79,8.22,4.8,69.4885,D
S3937,Lucas,Brown,student2937@university.edu,Male,21,Mathematics,73.23,74.38,96.98,47.78,84.62,14.0,44.23,84.68,8.53,8.4,72.675,C
S3938,James,Anderson,student2938@university.edu,Male,21,Business,83.99,30.14,75.47,97.99,84.84,97.34,28.73,80.72,3.98,2.4,65.1345,D
S3939,Fatima,Johnson,student2939@university.edu,Female,18,Engineering,66.54,36.62,80.48,92.55,56.14,67.58,75.48,96.3,8.54,2.8,68.5375,D
S3940,Liam,Wilson,student2940@university.edu,Female,23,Mathematics,63.16,82.11,76.14,72.16,50.17,14.62,89.53,39.92,7.22,5.7,70.8905,C
S3941,James,Martinez,student2941@university.edu,Male,20,Business,51.78,52.37,80.7,61.61,88.8,31.34,78.75,92.64,9.61,19.9,69.498,D
S3942,Ravi,Williams,student2942@university.edu,Male,22,Business,82.8,93.89,39.46,61.83,78.07,27.67,14.64,64.43,7.52,9.0,58.461,F
S3943,Ali,Taylor,student2943@university.edu,Female,23,Business,70.09,65.64,71.3,43.8,86.21,60.09,89.47,72.88,7.78,6.6,68.5865,D
S3944,Fatima,Lewis,student2944@university.edu,Male,18,Business,85.83,64.18,97.13,89.54,90.45,91.67,10.3,73.66,7.34,3.4,76.9565,C
S3945,Fatima,Williams,student2945@university.edu,Female,18,Business,62.59,91.91,55.92,46.16,88.44,11.4,47.11,88.71,3.47,7.1,65.238,D
S3946,Ravi,Walker,student2946@university.edu,Male,24,Business,76.75,57.78,71.35,91.92,84.92,74.13,24.74,41.85,1.82,5.8,66.403,D
S3947,Omar,Brown,student2947@university.edu,Female,21,Mathematics,78.71,90.72,87.86,91.15,68.16,86.12,76.51,47.24,7.59,7.5,83.8455,B
S3948,Ahmed,Jones,student2948@university.edu,Female,20,Mathematics,98.8,40.78,57.85,48.01,48.66,24.19,47.0,89.94,9.72,3.3,50.024,F
S3949,Omar,Davis,student2949@university.edu,Female,23,Business,56.82,48.29,71.62,50.25,54.39,23.38,72.22,84.18,0.56,1.5,59.135,F
S3950,Sara,Davis,student2950@university.edu,Female,20,Engineering,63.24,46.51,34.3,75.16,69.3,18.63,93.88,53.5,7.59,12.5,53.116,F
S3951,Fatima,Smith,student2951@university.edu,Female,24,Engineering,79.42,92.6,78.74,56.49,84.12,81.99,35.73,92.97,5.37,19.4,75.9785,C
S3952,Ravi,Garcia,student2952@university.edu,Female,23,Engineering,68.8,93.36,30.24,51.35,78.52,13.58,14.84,47.22,9.3,8.2,52.4905,F
S3953,Liam,Martinez,student2953@university.edu,Male,19,Business,71.15,88.77,41.47,44.13,84.75,92.27,27.8,43.09,1.46,7.1,59.276,F
S3954,Ravi,Clark,student2954@university.edu,Female,25,CS,59.77,80.84,42.76,58.04,96.78,24.06,35.14,41.63,1.6,4.5,58.2205,F
S3955,Emma,Robinson,student2955@university.edu,Male,21,Mathematics,59.84,95.72,52.78,83.31,53.05,64.12,12.52,40.12,6.82,15.7,64.0295,D
S3956,James,Brown,student2956@university.edu,Male,22,Business,53.72,51.8,94.71,51.13,99.24,32.65,43.27,60.99,0.26,13.6,67.9655,D
S3957,Nora,Taylor,student2957@university.edu,Male,23,Mathematics,63.98,93.62,78.59,76.82,51.35,67.85,51.32,37.91,9.23,17.3,74.06,C
S3958,Ethan,Taylor,student2958@university.edu,Male,25,Business,89.39,35.58,93.4,95.57,41.3,31.81,12.9,74.73,2.68,11.7,61.9975,D
S3959,David,Lewis,student2959@university.edu,Female,18,Engineering,67.27,93.64,39.04,50.91,81.89,27.2,10.51,30.31,4.21,17.9,54.874,F
S3960,Ethan,Martin,student2960@university.edu,Female,22,CS,84.06,49.96,80.34,85.19,50.09,65.78,34.2,47.47,3.67,13.3,63.462,D
S3961,David,Brown,student2961@university.edu,Female,20,Engineering,72.9,95.71,95.46,40.04,50.36,83.69,70.97,55.83,8.02,13.7,77.6805,C
S3962,Priya,Smith,student2962@university.edu,Male,18,Business,67.75,58.73,75.73,98.71,48.57,69.37,50.11,92.74,5.07,15.9,70.1815,C
S3963,Nora,Anderson,student2963@university.edu,Male,23,CS,65.11,32.48,44.03,89.29,50.23,36.02,78.91,83.18,9.78,4.0,53.5965,F
S3964,Noah,Jackson,student2964@university.edu,Female,21,Engineering,98.92,74.37,50.65,53.24,92.11,72.59,91.51,88.88,9.95,4.9,68.209,D
S3965,Ahmed,White,student2965@university.edu,Male,22,Engineering,89.74,33.01,34.55,80.55,96.15,58.01,68.55,32.11,9.14,15.0,51.676,F
S3966,Ali,Jones,student2966@university.edu,Male,20,Business,58.17,90.19,58.13,75.19,56.9,59.41,15.56,60.68,6.26,8.2,64.5155,D
S3967,James,Johnson,student2967@university.edu,Female,21,Mathematics,73.33,76.13,32.09,71.45,84.07,75.86,75.98,37.64,2.94,16.9,61.057,D
S3968,James,Robinson,student2968@university.edu,Male,23,CS,80.3,50.81,39.02,46.75,70.56,37.67,62.78,31.38,2.79,12.1,48.2075,F
S3969,Maria,Brown,student2969@university.edu,Female,20,Engineering,84.39,81.24,86.39,95.05,50.38,12.77,61.16,44.56,7.13,8.9,74.505,C
S3970,Maria,Anderson,student2970@university.edu,Male,20,Mathematics,52.95,32.81,89.32,81.1,52.42,12.63,41.32,85.01,2.17,7.9,61.4195,D
S3971,Sofia,Robinson,student2971@university.edu,Female,23,Mathematics,69.35,31.08,60.15,98.0,61.46,20.42,20.44,66.57,3.46,2.4,53.0545,F
S3972,Fatima,Williams,student2972@university.edu,Female,19,Business,85.97,95.19,63.19,81.12,43.9,80.06,58.59,38.04,9.65,3.3,71.0765,C
S3973,Ahmed,Martin,student2973@university.edu,Male,25,Mathematics,62.8,82.6,73.14,55.79,42.15,19.45,87.13,97.44,0.1,5.8,69.733,D
S3974,Lucas,Johnson,student2974@university.edu,Female,23,Engineering,56.07,78.91,64.77,69.96,44.46,23.11,49.48,52.53,0.32,13.3,62.8285,D
S3975,James,Jackson,student2975@university.edu,Male,22,Mathematics,77.44,60.59,85.38,84.38,65.71,63.37,38.58,96.17,8.13,8.7,71.8245,C
S3976,John,Williams,student2976@university.edu,Male,19,Mathematics,97.2,79.36,48.82,43.54,88.68,65.0,55.46,41.53,7.19,12.9,60.7575,D
